user,text_post,is_like
165306,81438,t
1696414,81438,t
1810779,81438,t
190045,81438,f
1977,81438,t
210223,81438,t
433486,81438,t
584269,81438,t
593256,81438,t
820237,81438,t
968188,81438,t
1112394,81414,f
1305707,81414,t
322776,81414,f
92814,81414,t
1339484,103220,f
156344,103220,f
1655051,103220,t
186819,103220,f
187680,103220,t
232120,103220,t
235010,103220,f
25758,103220,f
326826,103220,t
336880,103220,f
360341,103220,t
44065,103220,f
450623,103220,f
499777,103220,f
583808,103220,f
61418,103220,f
640026,103220,t
85964,103220,f
898871,103220,t
948438,103220,f
98116,103220,f
1003006,101954,f
101711,101954,f
114594,101954,f
1166058,101954,f
141501,101954,f
14210,101954,f
163414,101954,f
1931,101954,f
268918,101954,f
273593,101954,f
283947,101954,f
31797,101954,f
329979,101954,f
345160,101954,f
345341,101954,f
369367,101954,t
422514,101954,f
773179,101954,t
87233,101954,f
902031,101954,f
96008,101954,f
109918,100596,t
117341,100596,t
1286792,100596,f
133964,100596,t
1558497,100596,t
206592,100596,t
237457,100596,t
243877,100596,f
271497,100596,f
330185,100596,t
353509,100596,t
489023,100596,f
616723,100596,f
846062,100596,t
1065710,100583,t
145103,100583,f
193424,100583,t
222951,100583,t
273108,100583,f
27748,100583,f
279643,100583,f
285722,100583,t
294066,100583,t
304452,100583,f
407301,100583,f
55948,100583,f
709489,100583,f
7377,100583,f
868235,100583,t
875558,100583,f
876788,100583,f
90658,100583,f
996241,100583,f
1122025,100556,f
1215489,100556,t
129111,100556,t
133351,100556,t
1370198,100556,t
141266,100556,f
1437354,100556,f
1520857,100556,f
1581148,100556,t
163956,100556,f
1669864,100556,f
180502,100556,f
199243,100556,f
203260,100556,f
229271,100556,f
270958,100556,f
273481,100556,f
31581,100556,f
344499,100556,f
352079,100556,f
365476,100556,t
380274,100556,f
410225,100556,f
414730,100556,t
422821,100556,f
608548,100556,f
672015,100556,f
751057,100556,t
851359,100556,f
98116,100556,f
1011331,100554,f
1037305,100554,f
106884,100554,f
1193804,100554,f
1549596,100554,t
163033,100554,f
1638701,100554,t
1663077,100554,f
174024,100554,f
249520,100554,t
250248,100554,t
267144,100554,t
271500,100554,f
301984,100554,f
332562,100554,f
352828,100554,f
353283,100554,f
370159,100554,f
385555,100554,f
394106,100554,f
425275,100554,f
455430,100554,t
489775,100554,f
769474,100554,f
90853,100554,f
990454,100554,t
1021851,100535,t
1029317,100535,f
106784,100535,f
1134052,100535,t
1246313,100535,f
124887,100535,f
1780455,100535,t
264920,100535,f
266683,100535,t
317466,100535,t
726950,100535,t
826999,100535,t
873781,100535,f
896797,100535,t
899347,100535,t
1133628,100470,f
1514445,100470,f
155976,100470,f
1638755,100470,f
191126,100470,f
19712,100470,t
199171,100470,t
200414,100470,t
3194,100470,t
363015,100470,t
448559,100470,f
514187,100470,f
51430,100470,t
62372,100470,t
678962,100470,t
101192,100463,f
1323875,100463,f
1422171,100463,f
1432406,100463,f
1498711,100463,t
154569,100463,f
160509,100463,f
1739623,100463,f
235403,100463,f
247228,100463,f
27531,100463,f
279673,100463,t
346607,100463,t
371758,100463,f
377901,100463,f
385814,100463,f
3978,100463,f
420085,100463,f
423420,100463,f
42883,100463,f
575263,100463,t
669651,100463,f
675623,100463,f
73900,100463,t
803939,100463,f
99367,100463,f
1026388,100432,t
1279905,100432,f
1437528,100432,f
207064,100432,t
294725,100432,t
307384,100432,f
330328,100432,t
353586,100432,f
371805,100432,f
43968,100432,t
449530,100432,t
455433,100432,f
599083,100432,t
737356,100432,t
774043,100432,t
887243,100432,t
90702,100432,t
912258,100432,f
925007,100432,t
100410,100396,t
1440374,100396,t
15469,100396,t
199067,100396,t
221346,100396,t
254211,100396,t
275336,100396,t
287767,100396,t
481302,100396,t
621420,100396,t
107908,100308,f
1183778,100308,f
1330939,100308,t
1626694,100308,t
1754123,100308,f
183385,100308,f
206518,100308,f
209794,100308,f
217776,100308,f
223792,100308,t
230603,100308,f
231237,100308,t
248794,100308,f
249256,100308,f
271497,100308,t
280045,100308,t
297560,100308,f
312338,100308,f
336650,100308,f
345389,100308,f
3464,100308,f
403365,100308,t
469954,100308,t
53422,100308,t
551698,100308,f
5760,100308,f
711655,100308,f
1142887,100306,f
1149967,100306,f
1226623,100306,f
124001,100306,t
124060,100306,t
1421997,100306,t
145505,100306,f
1485230,100306,t
186504,100306,t
189310,100306,f
23394,100306,t
255551,100306,f
323606,100306,t
355370,100306,t
395769,100306,t
427415,100306,t
536662,100306,t
545387,100306,t
779619,100306,t
886354,100306,t
9230,100306,t
145998,100305,t
1203335,99460,f
125236,99460,f
1405107,99460,f
160738,99460,t
1680617,99460,f
176999,99460,f
194813,99460,f
228298,99460,f
24610,99460,f
27748,99460,f
320118,99460,f
367575,99460,f
427118,99460,f
57152,99460,f
946944,99460,f
1017329,99453,t
120359,99453,t
135752,99453,f
139442,99453,t
1513602,99453,t
155479,99453,f
1586022,99453,t
1653820,99453,t
197503,99453,t
244583,99453,t
251489,99453,f
270236,99453,t
35977,99453,t
395075,99453,t
405910,99453,t
417190,99453,t
491566,99453,t
51649,99453,t
529168,99453,t
5428,99453,t
74886,99453,f
794107,99453,t
871037,99453,f
884845,99453,t
922043,99453,t
990454,99453,t
16844,99451,f
456190,99451,f
865759,99451,f
1210789,99298,t
1319469,99298,t
1486961,99298,t
173493,99298,t
252242,99298,t
275520,99298,t
289912,99298,t
304176,99298,t
470768,99298,t
497279,99298,t
503709,99298,t
52125,99298,t
559725,99298,t
85838,99298,t
11535,99297,f
1166820,99297,f
1212594,99297,f
1279181,99297,t
1288930,99297,f
133942,99297,f
1355029,99297,f
1360561,99297,f
1387014,99297,t
1501297,99297,f
151696,99297,f
1522322,99297,f
1614031,99297,f
165932,99297,t
216115,99297,f
235996,99297,f
28221,99297,f
286027,99297,f
324786,99297,f
327403,99297,f
342171,99297,f
359343,99297,t
526177,99297,f
532919,99297,f
565189,99297,f
57104,99297,f
583819,99297,f
753058,99297,t
89814,99297,f
1040200,99294,f
129675,99294,t
1328783,99294,t
1339676,99294,f
1444825,99294,t
154418,99294,t
160851,99294,f
171838,99294,t
197373,99294,f
240197,99294,t
253368,99294,t
281625,99294,t
303490,99294,t
319176,99294,t
326102,99294,t
330814,99294,f
338899,99294,t
343359,99294,t
360313,99294,t
393267,99294,t
514978,99294,t
536019,99294,f
567226,99294,t
655711,99294,f
69011,99294,t
694421,99294,t
70579,99294,t
720746,99294,t
94707,99294,f
948485,99294,t
303217,99275,f
109498,99193,t
206449,99193,f
447066,99193,t
683068,99193,t
704281,99193,t
1150271,99192,t
119908,99192,t
1378786,99192,t
139556,99192,t
1665180,99192,t
18939,99192,t
203084,99192,t
203710,99192,f
206875,99192,t
221180,99192,t
23724,99192,t
247348,99192,t
257060,99192,t
263311,99192,t
301332,99192,t
303916,99192,t
330683,99192,t
355601,99192,t
37375,99192,t
391446,99192,f
442259,99192,t
46462,99192,t
469785,99192,t
47166,99192,t
502311,99192,t
527861,99192,t
56448,99192,t
779288,99192,t
818632,99192,t
872503,99192,t
9155,99192,t
923648,99192,t
114062,99154,t
146190,99154,t
1477108,99154,t
1551972,99154,t
174111,99154,t
211982,99154,t
212855,99154,t
27225,99154,t
307346,99154,f
43972,99154,t
484430,99154,t
49436,99154,f
530877,99154,t
542413,99154,f
595704,99154,t
868235,99154,t
1223734,99152,f
1323840,99152,f
1334997,99152,f
173200,99152,f
1789764,99152,f
186862,99152,f
197488,99152,f
203592,99152,t
230033,99152,f
290500,99152,t
370891,99152,f
409420,99152,f
430185,99152,f
484084,99152,f
65714,99152,f
779619,99152,f
788670,99152,f
879407,99152,f
89956,99152,f
9631,99152,f
1496985,99086,f
174024,99086,f
205500,99086,f
274451,99086,f
367841,99086,f
96160,99086,f
266529,98698,t
322058,98698,t
382888,98698,t
417830,98698,t
5301,98698,t
639968,98698,t
781049,98698,t
804149,98698,t
87066,98698,t
915947,98698,t
925821,98698,t
238927,98697,t
1304141,98676,t
1366005,98676,t
16106,98676,t
243811,98676,t
273370,98676,t
403879,98676,f
40835,98676,t
557501,98676,t
584779,98676,t
636318,98676,t
683820,98676,t
716852,98676,t
825199,98676,t
83079,98676,t
882042,98676,f
9360,98676,t
1307690,98650,t
1342482,98650,f
1734217,98650,f
173907,98650,f
190642,98650,f
203084,98650,t
256223,98650,f
332561,98650,f
400649,98650,f
619471,98650,t
747416,98650,f
873496,98650,t
99805,98650,f
1101,98255,f
1291812,98255,t
1376998,98255,f
1413293,98255,f
163613,98255,t
1653229,98255,f
1707972,98255,t
213739,98255,f
246466,98255,t
258100,98255,f
277716,98255,f
300371,98255,t
313301,98255,f
3835,98255,f
408296,98255,f
442820,98255,f
447346,98255,f
500264,98255,f
558366,98255,t
56817,98255,f
714576,98255,f
829040,98255,f
837047,98255,f
930945,98255,f
981183,98255,f
14982,97896,f
151854,97896,f
16718,97896,f
192952,97896,f
310504,97896,f
1020716,97629,t
1149967,97629,t
1345448,97629,t
193373,97629,t
316356,97629,f
329575,97629,t
371061,97629,t
8883,97629,t
116496,97566,t
1185021,97566,f
123265,97566,f
128938,97566,f
147328,97566,f
161746,97566,f
163680,97566,f
165738,97566,t
180927,97566,f
20899,97566,t
222675,97566,t
239014,97566,f
251784,97566,f
296306,97566,f
317563,97566,t
349810,97566,f
35767,97566,f
415025,97566,f
454663,97566,f
456190,97566,f
481219,97566,f
55229,97566,f
6478,97566,t
7245,97566,f
751294,97566,t
758076,97566,f
891276,97566,f
901257,97566,t
918425,97566,f
971042,97566,f
103406,97354,t
114281,97354,t
1658735,97354,t
176822,97354,t
251142,97354,f
253305,97354,t
28654,97354,f
303083,97354,t
315677,97354,t
49150,97354,t
493730,97354,t
633471,97354,t
77320,97354,t
818373,97354,t
1058999,97334,t
1153063,97334,t
1168430,97334,t
120952,97334,t
1279905,97334,f
1322181,97334,t
145596,97334,f
147807,97334,t
168292,97334,t
1722805,97334,f
175071,97334,f
176892,97334,f
194034,97334,f
203785,97334,t
207835,97334,f
212476,97334,t
212830,97334,t
243646,97334,t
265934,97334,t
294066,97334,t
328060,97334,t
408892,97334,f
440622,97334,t
462936,97334,f
5001,97334,t
641205,97334,f
780100,97334,f
79744,97334,t
858276,97334,t
8706,97334,t
879628,97334,t
954116,97334,t
1020543,97332,f
132530,97332,f
213323,97332,f
239332,97332,f
251142,97332,f
341241,97332,f
402649,97332,t
455430,97332,f
492308,97332,t
911792,97332,f
1490126,97288,t
43731,97288,t
503298,97288,f
585432,97288,f
765111,97288,f
1715442,96615,t
196221,96615,t
276436,96615,t
676355,96615,t
778888,96615,t
1178537,96291,t
121169,96291,t
1421409,96291,t
1437528,96291,t
1543140,96291,f
1689276,96291,f
211339,96291,t
266187,96291,t
320081,96291,f
325434,96291,t
346795,96291,t
355281,96291,t
526129,96291,f
569178,96291,f
680552,96291,t
737146,96291,t
787670,96291,f
81863,96291,t
1584429,96290,f
354080,96290,t
404906,96290,f
798806,96290,t
1006,96023,f
12951,96023,t
147733,96023,t
17148,96023,f
1727969,96023,t
206960,96023,f
209206,96023,t
266187,96023,t
292397,96023,t
324185,96023,t
325955,96023,t
33429,96023,f
351811,96023,t
384431,96023,f
417190,96023,t
47350,96023,t
481302,96023,t
516125,96023,f
529104,96023,t
56817,96023,f
585446,96023,t
590194,96023,t
701613,96023,f
858617,96023,t
925513,96023,f
122056,96001,t
126492,96001,f
1436655,96001,f
156951,96001,t
157323,96001,f
210117,96001,f
309333,96001,f
35024,96001,f
354198,96001,f
371975,96001,t
38121,96001,f
39020,96001,t
51623,96001,f
530505,96001,f
590194,96001,f
591567,96001,f
649004,96001,f
665752,96001,f
6845,96001,f
7934,96001,f
794094,96001,f
803939,96001,f
951549,96001,t
10155,95989,t
1325,95989,f
1336152,95989,f
14116,95989,f
1431450,95989,f
1438654,95989,f
153854,95989,f
1541903,95989,f
177797,95989,f
1821266,95989,t
187818,95989,t
208558,95989,f
230161,95989,f
232032,95989,t
254446,95989,f
356981,95989,f
385284,95989,f
387556,95989,f
4474,95989,f
44886,95989,f
91884,95989,f
160513,95923,t
4202,95923,t
1676368,95920,f
417416,95920,f
1059575,95796,t
1104732,95796,t
1159724,95796,t
1408113,95796,t
1426243,95796,t
1453417,95796,f
1484586,95796,t
151341,95796,t
1529269,95796,f
1542155,95796,f
1656098,95796,t
196297,95796,f
20899,95796,f
239967,95796,t
256210,95796,f
3052,95796,t
307984,95796,t
309873,95796,t
329432,95796,f
329673,95796,f
33472,95796,f
339531,95796,t
347440,95796,f
365044,95796,f
37217,95796,f
374516,95796,t
386157,95796,t
44209,95796,t
453905,95796,f
477861,95796,f
510834,95796,f
69385,95796,f
714471,95796,t
75789,95796,f
758649,95796,f
889708,95796,t
903667,95796,f
908293,95796,t
93832,95796,t
120398,95795,t
1246715,95795,t
154863,95795,t
157171,95795,t
17895,95795,t
218382,95795,t
248806,95795,t
278103,95795,t
366048,95795,t
404201,95795,t
435921,95795,t
43968,95795,t
689146,95795,t
987899,95795,t
100676,95706,t
1013454,95706,t
103409,95706,t
1036255,95706,f
104233,95706,f
1198899,95706,t
1305953,95706,f
142274,95706,t
1470434,95706,f
149246,95706,f
1496258,95706,f
1561365,95706,t
1597924,95706,f
16756,95706,f
1697570,95706,t
181270,95706,t
230913,95706,t
238633,95706,f
246073,95706,t
246263,95706,f
342111,95706,f
347651,95706,f
393715,95706,t
425457,95706,t
432123,95706,t
602432,95706,f
686014,95706,t
727263,95706,t
892567,95706,t
90904,95706,t
9663,95706,f
1003006,95652,f
1132340,95652,f
1489180,95652,f
15295,95652,t
192833,95652,f
225995,95652,f
234452,95652,f
271907,95652,t
27307,95652,f
289049,95652,f
49829,95652,f
667024,95652,f
67959,95652,f
992264,95652,t
11459,95626,t
1182,95626,t
1203606,95626,f
1249831,95626,f
137116,95626,f
1461871,95626,f
151550,95626,f
157807,95626,f
1689755,95626,t
169608,95626,f
1769996,95626,t
179167,95626,t
18321,95626,t
195017,95626,f
209801,95626,f
240598,95626,t
252609,95626,t
254688,95626,t
255665,95626,f
297742,95626,t
30363,95626,t
318310,95626,f
320251,95626,t
375252,95626,t
419315,95626,t
42172,95626,t
432033,95626,f
452958,95626,f
5358,95626,f
619360,95626,f
840460,95626,f
88674,95626,f
1068130,95622,t
117418,95622,f
1199910,95622,t
1480351,95622,t
149889,95622,f
1621563,95622,t
200301,95622,f
205387,95622,t
205926,95622,t
230913,95622,f
239390,95622,t
364188,95622,f
379140,95622,t
383055,95622,f
410370,95622,t
413678,95622,f
418135,95622,f
430750,95622,t
433273,95622,t
50301,95622,t
514187,95622,t
601715,95622,f
76377,95622,f
869760,95622,t
922083,95622,t
99395,95622,f
1030585,95608,t
1228647,95608,t
15469,95608,t
165584,95608,t
170444,95608,t
235068,95608,t
303920,95608,t
391859,95608,t
400649,95608,t
409989,95608,t
6698,95608,t
768138,95608,t
779218,95608,t
8505,95608,t
894992,95608,t
974397,95608,t
625806,95563,f
748302,95563,f
1053508,95543,f
1186209,95543,t
124060,95543,f
1260701,95543,t
137901,95543,t
139059,95543,t
145596,95543,f
160505,95543,t
16315,95543,t
1658068,95543,t
251593,95543,t
293961,95543,t
298008,95543,f
354985,95543,f
401874,95543,t
419925,95543,t
42727,95543,t
440622,95543,f
484072,95543,t
581360,95543,t
631742,95543,t
686482,95543,t
726819,95543,f
753058,95543,t
823166,95543,t
831870,95543,t
872014,95543,t
1129094,95540,f
1150118,95540,f
1247503,95540,f
142285,95540,f
1482139,95540,f
1616576,95540,f
1676503,95540,f
172758,95540,f
187268,95540,f
227530,95540,f
335169,95540,f
408892,95540,f
446042,95540,f
507695,95540,f
6845,95540,f
700182,95540,f
925405,95540,f
97293,95540,f
1015785,95535,t
1365809,95535,f
14947,95535,f
327786,95535,f
346398,95535,f
83752,95535,f
414785,95459,f
100806,95458,t
113767,95458,t
1164570,95458,t
117473,95458,t
140962,95458,t
1416033,95458,t
1439122,95458,t
1516270,95458,f
151790,95458,t
1663435,95458,t
176055,95458,t
186959,95458,f
195406,95458,t
208052,95458,f
283652,95458,t
323660,95458,t
356989,95458,f
370708,95458,f
37970,95458,t
39125,95458,f
53422,95458,f
564585,95458,t
69194,95458,t
8385,95458,t
111391,95456,t
11459,95456,t
1290347,95456,t
1376998,95456,t
1614555,95456,t
166974,95456,t
169059,95456,t
18651,95456,t
199171,95456,t
214702,95456,t
242363,95456,t
304823,95456,t
3172,95456,t
375039,95456,t
382642,95456,t
384362,95456,t
479647,95456,t
498546,95456,t
541690,95456,t
60304,95456,t
644556,95456,t
650716,95456,t
671107,95456,t
751289,95456,t
78707,95456,t
98219,95456,t
999989,95456,t
1007839,95453,f
1130780,95453,t
1213394,95453,f
126630,95453,t
1327652,95453,t
154506,95453,t
1584915,95453,t
206592,95453,t
208751,95453,t
227149,95453,t
237915,95453,t
252961,95453,t
267222,95453,t
272077,95453,t
312558,95453,t
355601,95453,t
367018,95453,t
388597,95453,t
401150,95453,t
406912,95453,t
460870,95453,f
504067,95453,t
5340,95453,t
602843,95453,t
718200,95453,t
805853,95453,t
88656,95453,t
992859,95453,f
103406,95107,t
111967,95107,t
1165101,95107,t
1311182,95107,t
1431450,95107,f
145505,95107,t
163826,95107,t
169390,95107,f
233555,95107,t
255152,95107,t
27266,95107,t
287396,95107,t
297573,95107,t
327194,95107,t
367088,95107,t
368422,95107,t
375928,95107,t
493118,95107,t
528944,95107,t
566787,95107,t
6177,95107,t
666727,95107,t
771474,95107,t
776396,95107,t
911059,95107,t
100735,95106,t
1053693,95106,f
13720,95106,t
1446785,95106,f
1475148,95106,t
1501663,95106,f
1579468,95106,t
171391,95106,f
171596,95106,f
192296,95106,t
200319,95106,t
203770,95106,t
20792,95106,t
217591,95106,t
221409,95106,t
232324,95106,f
419014,95106,t
542761,95106,f
704192,95106,f
73994,95106,t
788914,95106,f
79392,95106,t
831525,95106,f
879628,95106,t
981975,95106,t
431335,94987,f
90226,94987,t
1071453,94956,f
1076147,94956,f
11535,94956,f
1180156,94956,f
1366388,94956,f
1738825,94956,f
223344,94956,f
278877,94956,f
377861,94956,f
394374,94956,f
677262,94956,t
103420,94953,f
1115976,94953,t
118535,94953,f
127315,94953,t
1350063,94953,f
135440,94953,f
1472212,94953,f
147419,94953,f
226994,94953,t
271923,94953,f
294539,94953,t
372276,94953,f
429581,94953,f
447346,94953,t
509955,94953,f
591904,94953,t
67614,94953,f
192254,94951,t
31352,94951,f
413293,94951,t
849729,94951,f
1257950,94840,f
1292403,94840,f
136202,94840,f
192833,94840,t
229443,94840,f
24635,94840,f
26745,94840,f
340469,94840,f
371482,94840,f
386092,94840,f
418886,94840,f
547720,94840,f
576521,94840,f
67424,94840,f
8704,94840,f
897145,94840,f
977952,94840,f
984879,94840,f
1016731,94571,f
1087962,94571,t
127315,94571,t
1388977,94571,f
141329,94571,f
1561175,94571,f
157938,94571,f
176406,94571,f
201962,94571,f
202030,94571,f
299493,94571,f
354985,94571,f
371521,94571,f
422215,94571,t
508970,94571,f
532932,94571,f
5340,94571,f
556753,94571,f
578602,94571,t
71813,94571,t
1123336,94558,t
140586,94558,f
1484040,94558,f
1598462,94558,t
182496,94558,f
203592,94558,t
347596,94558,t
359343,94558,f
377091,94558,f
38714,94558,t
5486,94558,t
658356,94558,t
7541,94558,t
987809,94558,t
10230,83596,t
1103976,83596,t
1125925,83596,t
1316712,83596,t
1355297,83596,t
1715980,83596,t
1719362,83596,t
172309,83596,t
174808,83596,f
182951,83596,t
202898,83596,t
254185,83596,t
256473,83596,t
26653,83596,t
27595,83596,f
280592,83596,t
317276,83596,t
324645,83596,t
421936,83596,t
431835,83596,t
433265,83596,t
454146,83596,t
486916,83596,t
495401,83596,t
546874,83596,t
54808,83596,t
590194,83596,t
591904,83596,t
593856,83596,t
596887,83596,t
659797,83596,t
70482,83596,t
752426,83596,t
757552,83596,t
858156,83596,t
926466,83596,t
930910,83596,t
104200,76378,f
1085507,76378,f
1531846,76378,f
1638701,76378,f
219849,76378,t
286385,76378,f
331656,76378,f
360213,76378,f
436779,76378,t
462122,76378,t
53043,76378,t
986098,76378,f
1110514,94860,f
1131470,94860,f
1355297,94860,t
162045,94860,t
252220,94860,t
290954,94860,t
316503,94860,t
371061,94860,f
654574,94860,t
1136777,83045,f
148034,83045,f
204238,83045,f
333077,83045,t
439063,83045,f
56533,83045,f
99805,83045,f
179953,71649,f
204415,71649,t
323008,71649,t
385284,71649,f
408286,71649,f
62931,71649,t
816494,71649,t
991644,71649,f
1019094,82296,f
1183445,82296,f
118535,82296,f
1408291,82296,t
186691,82296,f
192933,82296,f
206436,82296,f
215330,82296,t
255765,82296,f
27748,82296,t
301295,82296,f
347203,82296,f
352301,82296,f
374516,82296,t
385814,82296,t
417897,82296,f
461306,82296,t
649004,82296,f
772331,82296,t
833139,82296,f
973967,82296,t
1019309,78767,t
1154224,78767,t
1413282,78767,f
146761,78767,f
20257,78767,t
206815,78767,t
224595,78767,f
235107,78767,t
238690,78767,t
295121,78767,t
319017,78767,t
331324,78767,f
349810,78767,t
353586,78767,t
365163,78767,t
365928,78767,f
389370,78767,f
406934,78767,f
478509,78767,f
494004,78767,t
72391,78767,f
770656,78767,f
915139,78767,t
139397,78475,f
108007,83194,t
1081253,83194,t
12133,83194,t
12236,83194,f
139976,83194,t
151431,83194,t
165910,83194,f
179778,83194,t
266839,83194,f
293821,83194,f
294822,83194,f
453164,83194,t
55290,83194,t
55704,83194,t
601684,83194,t
685234,83194,t
777669,83194,t
78241,83194,f
840361,83194,t
84418,83194,t
85150,83194,f
955073,83194,t
1052861,83192,t
1099394,83192,t
1186593,83192,f
138515,83192,t
13945,83192,f
142758,83192,f
1546137,83192,f
1819439,83192,f
212250,83192,f
216299,83192,t
308781,83192,f
356105,83192,t
363579,83192,f
375817,83192,t
407525,83192,f
4086,83192,f
474741,83192,f
60007,83192,t
616927,83192,f
653468,83192,t
711655,83192,f
979916,83192,f
1157734,83189,f
1175855,83189,t
1209198,83189,f
128733,83189,f
1527332,83189,t
15974,83189,t
1631668,83189,f
1639989,83189,f
178375,83189,f
1814094,83189,f
194751,83189,t
197364,83189,f
212783,83189,f
239332,83189,f
297324,83189,f
30708,83189,t
323606,83189,f
36508,83189,f
392435,83189,f
405662,83189,f
431016,83189,f
465957,83189,t
4990,83189,t
558366,83189,f
581311,83189,f
586159,83189,f
687012,83189,f
693063,83189,f
887243,83189,t
961354,83189,f
1400473,83188,t
210223,83188,t
867887,83188,f
179300,83185,f
217642,83185,f
265023,83185,f
69948,83185,f
704281,83185,f
1195103,83183,t
1431840,83183,f
1566346,83183,f
17244,83183,f
177917,83183,f
191030,83183,f
21376,83183,f
238633,83183,t
287694,83183,t
339906,83183,t
363015,83183,f
373693,83183,t
402737,83183,t
510834,83183,f
772212,83183,f
8583,83183,t
89956,83183,t
971974,83183,f
111672,83181,f
17148,83181,f
1821282,83181,f
193554,83181,t
217455,83181,t
329489,83181,f
352467,83181,f
381614,83181,f
59829,83181,t
639440,83181,t
668481,83181,t
744501,83181,t
826030,83181,t
931640,83181,t
1272917,83179,t
139556,83179,t
1748135,83179,t
227224,83179,t
319176,83179,t
359492,83179,t
381117,83179,t
525947,83179,t
61264,83179,t
634159,83179,t
693311,83179,t
900647,83179,t
1073883,83177,f
1185392,83177,t
1193374,83177,t
1263538,83177,t
1290347,83177,f
1310966,83177,f
146439,83177,t
1551924,83177,f
1571318,83177,t
1612791,83177,t
170143,83177,f
208046,83177,t
213525,83177,t
268338,83177,t
277554,83177,t
290025,83177,f
302777,83177,t
31667,83177,f
448479,83177,f
509089,83177,t
536040,83177,f
54391,83177,t
596886,83177,t
642083,83177,t
714494,83177,t
792211,83177,f
893149,83177,t
528368,83175,t
826030,83175,f
1026037,83173,f
1066359,83173,t
11428,83173,t
115612,83173,f
125763,83173,t
142603,83173,t
162454,83173,f
172758,83173,f
177448,83173,f
183641,83173,t
208164,83173,t
232313,83173,t
265843,83173,t
289396,83173,t
296970,83173,f
301295,83173,t
303183,83173,f
314084,83173,f
360313,83173,f
469123,83173,t
478200,83173,f
544440,83173,f
622573,83173,f
820197,83173,t
843618,83173,t
889187,83173,t
912258,83173,f
1019094,83172,t
1050469,83172,t
1118887,83172,t
1237382,83172,t
124126,83172,t
12589,83172,t
1427780,83172,t
1503927,83172,t
1531846,83172,t
1773803,83172,t
1807970,83172,t
181147,83172,t
271907,83172,t
3464,83172,t
46368,83172,t
49600,83172,t
519912,83172,t
55229,83172,t
588656,83172,t
784837,83172,t
798881,83172,t
852311,83172,t
901366,83172,t
909362,83172,t
971160,83172,t
1616956,83169,t
207064,83169,t
245275,83169,t
278049,83169,t
336880,83169,t
397833,83169,t
894992,83169,t
109731,83013,t
1186593,83013,t
1222750,83013,t
177917,83013,t
196303,83013,t
248804,83013,t
265843,83013,t
333673,83013,t
380115,83013,t
424385,83013,t
538794,83013,f
751057,83013,t
849729,83013,t
96568,83013,t
110648,21495,t
116922,21495,t
1516917,21495,t
156735,21495,t
1613771,21495,t
162921,21495,t
1753873,21495,t
187214,21495,t
18750,21495,t
209785,21495,t
212432,21495,t
232032,21495,t
247228,21495,t
267486,21495,t
276574,21495,t
356084,21495,f
385814,21495,t
395737,21495,f
405725,21495,t
510036,21495,t
529749,21495,t
583808,21495,t
76492,21495,t
831870,21495,t
836966,21495,t
893131,21495,f
91974,21495,t
9818,21495,t
122056,86784,t
1464488,86784,t
1661360,86784,t
1707552,86784,t
252081,86784,f
26255,86784,t
353944,86784,t
362123,86784,f
36836,86784,t
40102,86784,t
416410,86784,f
529550,86784,t
845916,86784,t
101337,83307,t
1057813,83307,f
111277,83307,t
1771765,83307,f
177736,83307,t
354391,83307,t
443903,83307,t
55553,83307,t
603232,83307,t
668352,83307,f
939272,83307,t
118496,122230,f
135884,122230,t
158236,122230,f
1814094,122230,f
193904,122230,f
242069,122230,t
273000,122230,f
352079,122230,t
8298,122230,f
857589,122230,f
867904,122230,t
1173855,430,t
1707432,430,t
1046641,121819,f
1074117,121819,f
108564,121819,f
1150896,121819,t
1194166,121819,t
12286,121819,t
122982,121819,f
1523588,121819,f
185913,121819,f
188876,121819,t
205980,121819,f
214600,121819,f
235171,121819,t
240567,121819,f
25305,121819,f
327293,121819,f
386889,121819,f
416247,121819,f
872178,121819,t
894070,121819,f
107908,117318,t
124768,117318,t
129624,117318,t
129700,117318,t
139106,117318,t
1404442,117318,t
141580,117318,t
1457647,117318,t
147733,117318,t
1526956,117318,t
153201,117318,t
172681,117318,t
199067,117318,t
20257,117318,t
20444,117318,t
237363,117318,t
269120,117318,t
278571,117318,t
330261,117318,t
411472,117318,t
488799,117318,t
815097,117318,t
8532,117318,t
1175978,113609,t
149425,113609,f
1498911,113609,f
1741177,113609,t
174878,113609,f
1977,113609,t
231025,113609,f
240643,113609,f
279749,113609,f
367717,113609,t
617058,113609,t
661246,113609,t
734019,113609,f
76230,113609,f
953103,113609,f
1098825,106317,t
1146194,106317,t
1265591,106317,t
1288010,106317,t
131024,106317,t
139126,106317,f
1413230,106317,t
1421997,106317,f
1561175,106317,f
1623660,106317,f
164315,106317,t
1801006,106317,f
191012,106317,f
244396,106317,f
269414,106317,t
271842,106317,f
292397,106317,t
311007,106317,f
334442,106317,f
33588,106317,t
339062,106317,f
344617,106317,t
401582,106317,t
448559,106317,f
522053,106317,f
551666,106317,f
60596,106317,t
665558,106317,t
749492,106317,f
791972,106317,t
809998,106317,f
81650,106317,f
856470,106317,t
981725,106317,f
105255,105697,f
340469,105697,t
770517,105697,f
1094417,104527,t
1157734,104527,t
118155,104527,t
1199743,104527,t
120563,104527,t
1208883,104527,t
1324998,104527,t
1386606,104527,t
194898,104527,t
20338,104527,t
222140,104527,t
360836,104527,t
372315,104527,t
395179,104527,t
424964,104527,t
433692,104527,t
