user,post,is_like
938971,116330,t
999203,116330,t
1210309,116329,t
12156,116329,t
158545,116329,f
160603,116329,t
1680617,116329,f
1707432,116329,t
1748135,116329,f
204033,116329,f
209373,116329,t
220792,116329,t
225643,116329,t
228864,116329,t
232548,116329,f
25313,116329,t
25575,116329,f
290954,116329,t
30763,116329,f
3289,116329,f
43898,116329,t
71143,116329,f
7568,116329,t
856141,116329,t
866748,116329,t
889908,116329,f
947364,116329,t
99067,116329,t
1072230,115781,t
1164570,115781,t
1322181,115781,f
1330860,115781,f
147560,115781,t
162454,115781,f
183385,115781,f
23518,115781,t
347448,115781,t
375252,115781,t
404153,115781,f
409673,115781,t
425660,115781,f
524058,115781,t
546633,115781,t
771010,115781,f
950886,115781,t
973967,115781,t
111714,115519,f
151214,115519,f
162494,115519,t
1661288,115519,f
172360,115519,t
187001,115519,f
268290,115519,f
347923,115519,f
539109,115519,f
776633,115519,f
892523,115519,f
212979,115472,t
296960,115472,f
444899,115472,t
101939,115456,f
1096192,115456,f
130874,115456,f
21257,115456,t
227149,115456,f
345996,115456,f
422441,115456,f
457771,115456,f
471242,115456,f
770656,115456,f
989338,115456,f
1039056,115284,f
120230,115284,t
120380,115284,t
12500,115284,f
1423082,115284,f
145534,115284,t
156731,115284,f
1584915,115284,t
227224,115284,f
234133,115284,t
236274,115284,f
23744,115284,f
289615,115284,t
313949,115284,f
328334,115284,t
345739,115284,f
358940,115284,t
365872,115284,t
447967,115284,f
504230,115284,t
615138,115284,f
62604,115284,f
652099,115284,f
6566,115284,f
675623,115284,f
7249,115284,t
797717,115284,t
893131,115284,f
1804496,115269,t
266633,115269,t
668978,115269,t
733817,115269,t
814451,115269,t
108362,115156,t
1461645,115156,t
270744,115156,t
294667,115156,t
408286,115156,t
576271,115156,t
1068520,115143,t
123473,115143,t
202824,115143,t
243239,115143,t
245735,115143,t
319176,115143,t
461306,115143,t
490520,115143,t
874928,115143,t
92109,115143,t
10799,115125,f
12440,115125,t
1254823,115125,f
13581,115125,t
1436655,115125,t
23891,115125,f
304800,115125,f
35979,115125,f
361684,115125,t
380857,115125,f
3835,115125,f
388611,115125,f
450122,115125,t
54727,115125,f
701330,115125,t
717810,115125,t
753335,115125,f
975770,115125,t
1050014,114929,t
107331,114929,f
1187554,114929,t
1560713,114929,t
158291,114929,t
1611570,114929,t
185064,114929,t
187587,114929,t
295371,114929,t
349631,114929,f
381257,114929,t
495828,114929,t
529684,114929,t
86345,114929,t
1058573,114914,f
1649847,114914,f
199568,114914,f
23262,114914,f
277514,114914,f
524145,114914,f
12322,114909,f
145709,114909,t
16687,114909,f
22492,114909,f
311630,114909,t
321160,114909,t
364967,114909,f
390051,114909,f
45322,114909,t
462344,114909,f
775657,114909,f
996572,114909,t
1165172,114900,f
12853,114900,f
1297033,114900,t
1585634,114900,f
16177,114900,f
169490,114900,t
1707984,114900,f
188117,114900,f
213326,114900,t
287621,114900,t
332644,114900,f
366071,114900,f
378473,114900,f
424676,114900,f
435883,114900,f
61046,114900,f
641476,114900,f
654652,114900,f
666070,114900,f
69164,114900,t
691985,114900,f
1434139,114897,t
18390,114897,t
187001,114897,t
217556,114897,t
222396,114897,t
273737,114897,t
355370,114897,t
458603,114897,t
51224,114897,t
539109,114897,t
740606,114897,t
102908,114890,t
1403785,114890,t
140586,114890,t
1597561,114890,t
161038,114890,t
1708473,114890,t
17715,114890,t
18726,114890,t
227201,114890,t
234937,114890,t
239251,114890,f
308814,114890,t
342883,114890,t
343761,114890,t
344444,114890,t
346910,114890,t
35483,114890,f
370089,114890,t
383363,114890,t
385282,114890,t
446818,114890,t
5001,114890,f
53305,114890,f
559725,114890,f
726819,114890,t
848900,114890,f
114676,114887,t
1326996,114887,f
133960,114887,f
1440077,114887,f
1497740,114887,t
166889,114887,f
171231,114887,f
194575,114887,f
228864,114887,t
25127,114887,t
254185,114887,t
25575,114887,f
271930,114887,f
282670,114887,f
284462,114887,f
284529,114887,f
293190,114887,t
320965,114887,t
351043,114887,f
351970,114887,f
35685,114887,f
419206,114887,f
681760,114887,f
692859,114887,f
774043,114887,f
896797,114887,t
90677,114887,f
984705,114887,f
986516,114887,t
104310,114870,t
1082775,114870,t
109664,114870,f
130874,114870,t
141872,114870,t
161812,114870,f
1646799,114870,f
196687,114870,t
246151,114870,f
252220,114870,t
256896,114870,t
331909,114870,f
332032,114870,t
340507,114870,f
357142,114870,f
357955,114870,t
436730,114870,t
447257,114870,t
568184,114870,t
593019,114870,f
637008,114870,f
745563,114870,t
828377,114870,f
924711,114870,f
1139854,114868,t
1272376,114868,t
1289508,114868,t
14437,114868,t
169737,114868,t
172584,114868,f
199052,114868,t
212432,114868,t
256473,114868,t
295346,114868,t
306469,114868,t
32425,114868,t
335928,114868,t
350010,114868,t
366512,114868,t
366691,114868,t
447967,114868,t
534902,114868,t
57448,114868,t
593227,114868,t
653641,114868,t
698145,114868,t
732984,114868,t
7534,114868,t
772331,114868,f
8532,114868,t
90702,114868,t
917845,114868,t
920722,114868,t
941754,114868,t
10682,114812,f
111711,114812,t
152697,114812,f
387956,114812,t
1046489,114808,t
1350063,114808,t
159224,114808,t
165421,114808,f
234740,114808,t
239967,114808,f
274027,114808,t
313949,114808,f
343850,114808,t
35261,114808,f
388253,114808,t
433543,114808,f
55470,114808,t
613044,114808,t
748546,114808,t
1078314,114789,f
1166742,114789,f
1314101,114789,t
1569658,114789,t
158598,114789,t
161630,114789,t
318479,114789,f
432312,114789,t
801413,114789,t
828377,114789,t
124768,114602,f
1250791,114602,f
1251523,114602,f
1337705,114602,f
135049,114602,t
1514445,114602,t
1526956,114602,t
1550527,114602,t
1571190,114602,t
1769335,114602,t
188670,114602,f
206518,114602,f
208393,114602,t
219397,114602,t
22180,114602,t
265982,114602,t
291398,114602,t
35979,114602,t
397021,114602,t
414374,114602,f
49600,114602,t
587417,114602,f
950886,114602,t
9631,114602,f
103006,114597,t
1070551,114597,f
122769,114597,t
147694,114597,f
18991,114597,f
339239,114597,f
431717,114597,f
593953,114597,f
688914,114597,t
734659,114597,f
826030,114597,f
855064,114597,t
8823,114597,f
89513,114597,t
1123462,114588,f
1175691,114588,f
1298978,114588,f
1405515,114588,t
1418678,114588,f
175338,114588,t
220709,114588,f
22180,114588,t
227600,114588,t
27574,114588,t
286591,114588,f
312509,114588,t
388558,114588,f
41275,114588,f
426944,114588,f
431929,114588,f
684812,114588,f
687012,114588,f
9518,114588,f
969528,114588,f
105191,114477,f
141564,114477,t
1473945,114477,t
155147,114477,f
197592,114477,t
206592,114477,t
26255,114477,f
276372,114477,t
354771,114477,t
372415,114477,t
460092,114477,t
597809,114477,t
9387,114477,f
109498,114461,f
1124025,114461,t
1299369,114461,f
1313822,114461,f
149600,114461,t
15051,114461,t
1556187,114461,t
170372,114461,t
1773404,114461,t
209759,114461,t
21260,114461,f
212783,114461,f
237868,114461,t
250669,114461,f
2929,114461,t
363150,114461,t
394194,114461,t
424766,114461,f
432033,114461,f
444032,114461,f
446777,114461,f
453914,114461,t
454480,114461,f
460207,114461,f
481219,114461,t
515866,114461,f
734285,114461,t
918377,114461,t
115749,114414,t
1342214,114414,t
141417,114414,t
1504664,114414,t
156024,114414,t
162454,114414,t
194575,114414,t
208384,114414,t
313597,114414,t
420245,114414,t
427172,114414,t
668481,114414,t
134825,113736,t
144836,113736,t
193354,113736,t
213739,113736,f
268766,113736,t
269584,113736,f
273495,113736,t
323606,113736,f
347596,113736,t
364912,113736,t
447967,113736,t
798592,113736,t
1102672,113278,f
1133661,113278,t
1502797,113278,t
151360,113278,t
277042,113278,t
418391,113278,t
492201,113278,f
553010,113278,t
65624,113278,t
688920,113278,t
86345,113278,f
1216238,113239,t
152649,113239,t
15664,113239,f
1761664,113239,f
194269,113239,t
240536,113239,t
356981,113239,t
452420,113239,f
669736,113239,f
796191,113239,f
1205961,113236,f
127837,113236,f
1674553,113236,f
1704299,113236,f
1714778,113236,t
174760,113236,t
181994,113236,f
27536,113236,f
298870,113236,f
30342,113236,f
306781,113236,t
362014,113236,f
43366,113236,t
622906,113236,f
659752,113236,f
853049,113236,f
87209,113236,f
18033,113210,t
1200607,112585,t
1279350,112585,f
1285887,112585,f
1504945,112585,t
1728090,112585,t
184695,112585,f
192384,112585,t
23518,112585,f
237017,112585,t
292319,112585,t
305287,112585,f
329667,112585,t
362035,112585,t
469123,112585,t
587417,112585,t
591567,112585,t
679220,112585,t
714471,112585,f
928276,112585,t
933581,112585,f
1122044,112037,t
1354138,112037,f
1818973,112037,t
273060,112037,f
278828,112037,f
37482,112037,t
396545,112037,f
412416,112037,f
712748,112037,t
104200,112005,t
1222750,112005,t
234677,112005,t
334064,112005,t
388154,112005,t
52307,112005,t
686447,112005,t
80782,112005,t
1100990,111004,t
114062,111004,f
1156562,111004,f
1222530,111004,f
122943,111004,f
1236091,111004,t
1338451,111004,f
13581,111004,t
1426300,111004,t
1460654,111004,f
1546321,111004,f
1577644,111004,t
17919,111004,t
192833,111004,t
203099,111004,f
363660,111004,t
36827,111004,t
433283,111004,t
61203,111004,t
762831,111004,f
771065,111004,f
97706,111004,f
1166742,111002,t
1432159,111002,t
1534244,111002,t
1708048,111002,t
186862,111002,t
266681,111002,t
404293,111002,t
408977,111002,t
429104,111002,t
455105,111002,t
513277,111002,t
7637,111002,t
991914,111002,t
103227,110904,t
1138977,110904,f
1274573,110904,f
1275202,110904,f
1339484,110904,t
1353004,110904,f
15232,110904,t
155349,110904,f
1607351,110904,f
167022,110904,f
1730660,110904,t
1781993,110904,f
211079,110904,f
222435,110904,f
225089,110904,t
23257,110904,f
245275,110904,t
272077,110904,f
272112,110904,f
290460,110904,f
303130,110904,t
324203,110904,t
329667,110904,f
453553,110904,t
629292,110904,f
659752,110904,t
787779,110904,t
825484,110904,t
869760,110904,t
88706,110904,t
93835,110904,f
971160,110904,f
984304,110904,f
23691,110854,t
760852,110854,t
10425,110795,t
1187887,110795,t
1246104,110795,t
1330939,110795,t
1471106,110795,t
176137,110795,t
233316,110795,t
234682,110795,t
267222,110795,t
301984,110795,t
304974,110795,t
324786,110795,t
357678,110795,t
382132,110795,t
102356,110109,t
106658,110109,f
11935,110109,t
13087,110109,t
1484586,110109,t
1498711,110109,t
157911,110109,f
1588529,110109,f
159224,110109,t
1626156,110109,t
17994,110109,f
191977,110109,f
196679,110109,f
237539,110109,f
26464,110109,f
301561,110109,f
306781,110109,t
319176,110109,f
408336,110109,f
439656,110109,f
484084,110109,t
513425,110109,t
529749,110109,t
53457,110109,t
651157,110109,t
73364,110109,f
770502,110109,f
791972,110109,t
81442,110109,f
855064,110109,f
911315,110109,t
950312,110109,t
95182,110109,t
12619,91330,t
135409,91330,t
136985,91330,t
1427780,91330,t
1441264,91330,t
1662171,91330,t
198603,91330,t
237375,91330,t
253976,91330,t
266012,91330,t
285317,91330,t
288661,91330,t
307184,91330,t
316316,91330,t
357993,91330,t
365872,91330,t
367126,91330,t
457255,91330,t
561052,91330,t
56299,91330,t
660585,91330,t
737727,91330,t
919852,91330,t
1047017,102672,f
1056628,102672,t
1366011,102672,t
399252,102672,f
4493,102672,f
510561,102672,t
622098,102672,t
690844,102672,t
876788,102672,f
1017329,102514,f
1030585,102514,f
1059261,102514,f
12497,102514,f
157133,102514,f
160513,102514,f
16416,102514,t
191990,102514,f
237876,102514,f
286874,102514,f
3413,102514,f
394194,102514,f
460870,102514,f
547228,102514,f
623493,102514,f
997957,102514,f
123459,102460,t
1276148,102460,f
1522118,102460,f
24610,102460,f
268045,102460,f
294667,102460,t
377148,102460,t
398984,102460,t
5111,102460,t
57798,102460,f
781106,102460,f
1581881,102139,t
1653186,102139,t
18726,102139,f
230909,102139,f
265919,102139,t
30384,102139,t
311630,102139,f
355370,102139,t
384891,102139,t
408643,102139,f
61234,102139,f
81650,102139,t
112076,102138,f
1199303,102138,f
1203335,102138,f
1233783,102138,t
1280530,102138,t
143307,102138,t
1674160,102138,f
1818597,102138,t
230248,102138,f
250647,102138,f
278292,102138,f
364074,102138,f
5172,102138,t
56086,102138,f
57183,102138,f
69191,102138,f
867048,102138,f
1215489,101472,f
1355687,101472,f
143648,101472,f
146847,101472,f
230161,101472,f
302601,101472,t
356734,101472,t
401567,101472,t
476052,101472,t
612367,101472,t
892523,101472,f
1124835,98562,f
159572,98562,t
190273,98562,f
29767,98562,f
399163,98562,f
411604,98562,f
96603,98562,f
1072738,96697,t
1150355,96697,t
129969,96697,t
1441264,96697,t
148189,96697,t
1596643,96697,f
1676503,96697,t
187001,96697,f
205387,96697,t
214307,96697,f
246263,96697,t
323432,96697,t
380690,96697,t
43731,96697,t
443084,96697,t
529749,96697,t
679220,96697,t
711901,96697,f
734659,96697,t
812740,96697,t
82926,96697,t
870239,96697,t
893217,96697,t
896114,96697,f
253773,94052,f
286106,94052,f
951910,94052,f
111006,93386,f
1176683,93386,f
1213917,93386,f
138568,93386,f
1628121,93386,t
164315,93386,t
167029,93386,f
211787,93386,f
271801,93386,f
29354,93386,f
346795,93386,f
351594,93386,t
359074,93386,t
409034,93386,f
417357,93386,t
450539,93386,f
450757,93386,f
583391,93386,f
651070,93386,f
6711,93386,t
810884,93386,f
825551,93386,f
860303,93386,f
8792,93386,t
118956,86860,t
1234021,86860,t
15041,86860,t
1534650,86860,t
158684,86860,t
1612062,86860,t
186168,86860,t
2010,86860,t
20936,86860,t
249028,86860,t
277884,86860,f
335359,86860,t
390376,86860,t
450276,86860,t
46470,86860,t
471212,86860,t
579964,86860,t
645866,86860,t
689864,86860,t
736854,86860,t
830722,86860,t
872503,86860,t
882515,86860,t
109460,86392,t
119554,86392,t
123917,86392,t
1239800,86392,t
132251,86392,t
136833,86392,t
138543,86392,f
14035,86392,f
1502411,86392,t
170677,86392,t
171727,86392,t
183761,86392,t
186401,86392,f
234355,86392,t
285722,86392,f
293603,86392,t
303060,86392,t
379140,86392,f
416162,86392,f
597445,86392,t
691747,86392,f
705239,86392,t
72391,86392,t
879098,86392,t
993958,86392,t
1005124,86389,f
10155,86389,f
1083865,86389,f
1109637,86389,f
1328906,86389,f
1477108,86389,f
152693,86389,f
16384,86389,f
167195,86389,f
1704299,86389,f
187143,86389,f
190455,86389,f
193412,86389,f
219849,86389,f
279807,86389,f
325556,86389,f
331573,86389,f
337882,86389,f
400863,86389,f
467942,86389,f
514187,86389,f
72960,86389,f
958010,86389,f
1208135,86387,f
136694,86387,f
1414434,86387,t
142285,86387,f
146870,86387,f
227415,86387,t
272077,86387,f
302729,86387,f
327098,86387,f
403365,86387,f
494526,86387,f
6119,86387,f
677939,86387,f
76885,86387,f
78799,86387,f
1035530,86384,f
103838,86384,t
14726,86384,t
1548502,86384,f
23002,86384,f
275719,86384,t
316356,86384,f
369243,86384,f
433960,86384,t
453871,86384,f
455851,86384,t
485280,86384,f
5478,86384,t
8810,86384,t
1076431,86380,t
1226625,86380,t
134903,86380,t
141675,86380,t
15004,86380,t
201733,86380,t
210917,86380,t
240598,86380,t
253185,86380,t
314437,86380,t
3630,86380,t
402541,86380,f
403286,86380,f
446814,86380,t
629060,86380,f
669669,86380,t
671604,86380,t
70853,86380,t
75718,86380,f
9135,86380,t
132190,86376,t
161281,86376,t
1660750,86376,t
176592,86376,f
193421,86376,f
211869,86376,t
288276,86376,t
330332,86376,f
362123,86376,f
398801,86376,f
404153,86376,f
4232,86376,t
73833,86376,t
745951,86376,t
82583,86376,t
832354,86376,f
844501,86376,f
851648,86376,t
991914,86376,f
1028083,86326,t
1045511,86326,f
1050014,86326,t
1058999,86326,t
1146652,86326,f
1175557,86326,t
1268821,86326,f
132629,86326,t
136485,86326,f
1416661,86326,t
1435813,86326,f
1454575,86326,t
149811,86326,t
199694,86326,f
222435,86326,t
224628,86326,t
314429,86326,f
320709,86326,t
346490,86326,f
350834,86326,f
356989,86326,f
360556,86326,f
365476,86326,t
396468,86326,f
419356,86326,f
425457,86326,f
629060,86326,f
736367,86326,f
86239,86326,f
902642,86326,f
9267,86326,t
1030072,86183,t
117793,86183,t
134125,86183,t
1522925,86183,t
196553,86183,t
323912,86183,f
329959,86183,f
390563,86183,t
412688,86183,t
500477,86183,f
73697,86183,t
81921,86183,f
250015,86182,t
424670,86182,t
1036906,85392,f
1122397,85392,t
1151341,85392,t
170783,85392,t
211104,85392,t
256473,85392,f
26851,85392,t
323606,85392,t
104766,85164,t
1127695,85164,f
1212601,85164,t
154418,85164,t
1550051,85164,t
197608,85164,t
210223,85164,f
21299,85164,t
23158,85164,t
23670,85164,t
255307,85164,f
27574,85164,t
292116,85164,t
337058,85164,t
380177,85164,t
384741,85164,t
399157,85164,t
413293,85164,t
431335,85164,t
569274,85164,t
66346,85164,t
793272,85164,t
88820,85164,t
9534,85164,t
965755,85164,t
115246,85083,f
1210287,85083,t
167064,85083,f
366436,85083,f
1113680,85054,t
1187444,85054,t
208012,85054,f
253522,85054,f
364660,85054,f
411920,85054,t
425457,85054,f
447065,85054,t
493018,85054,f
548587,85054,t
698751,85054,f
70285,85054,t
816494,85054,t
82569,85054,f
856617,85054,t
1124912,85043,f
1208883,85043,f
1290457,85043,f
148584,85043,f
182594,85043,f
205881,85043,t
219487,85043,f
223033,85043,t
233769,85043,t
240302,85043,f
3289,85043,f
377039,85043,t
37938,85043,t
404905,85043,f
448724,85043,f
483330,85043,t
655286,85043,t
722655,85043,f
1009655,85038,f
1045193,85038,f
109731,85038,f
1118107,85038,f
1183782,85038,f
1494586,85038,t
15938,85038,t
219397,85038,f
252266,85038,f
360181,85038,f
390456,85038,f
392636,85038,t
400704,85038,t
433283,85038,t
450981,85038,t
504230,85038,f
52166,85038,f
86696,85038,f
921634,85038,f
1020825,85011,t
1127695,85011,t
1172665,85011,f
1247503,85011,f
1326333,85011,t
1370198,85011,f
139824,85011,f
14014,85011,f
1497603,85011,f
1536872,85011,t
163779,85011,t
192701,85011,t
229006,85011,t
239961,85011,f
304452,85011,t
352250,85011,f
37803,85011,f
550504,85011,f
612618,85011,t
748546,85011,t
77169,85011,f
780669,85011,t
79010,85011,t
797596,85011,f
856617,85011,t
857985,85011,f
940068,85011,t
944958,85011,f
1031498,84965,t
1034351,84965,t
104165,84965,t
1045340,84965,t
121281,84965,t
1212958,84965,t
135028,84965,t
1414085,84965,t
147350,84965,t
1713143,84965,t
199067,84965,t
200581,84965,t
273190,84965,t
294755,84965,t
322819,84965,t
341241,84965,t
364071,84965,f
401215,84965,f
402141,84965,t
459019,84965,t
465165,84965,t
51649,84965,f
533591,84965,f
596027,84965,f
611807,84965,t
659535,84965,t
74734,84965,t
884549,84965,t
896114,84965,t
1241902,84907,t
152697,84907,t
1879,84907,t
370713,84907,f
470118,84907,f
99805,84907,f
1071815,84758,f
1097582,84758,f
1357930,84758,f
1473334,84758,f
158684,84758,f
2014,84758,f
205980,84758,f
294725,84758,f
30914,84758,f
315362,84758,f
390090,84758,f
597865,84758,f
691855,84758,f
7665,84758,f
82186,84758,f
893616,84758,f
920030,84758,f
1150118,84402,f
11535,84402,f
125387,84402,f
135622,84402,t
138087,84402,f
145513,84402,f
17512,84402,f
185315,84402,f
220479,84402,f
242809,84402,t
267780,84402,t
294473,84402,f
350171,84402,f
371020,84402,f
397854,84402,f
434858,84402,f
43919,84402,f
441762,84402,f
493600,84402,f
497085,84402,f
509239,84402,f
55704,84402,f
645866,84402,f
67906,84402,t
704351,84402,f
73965,84402,f
885,84402,f
89950,84402,f
94091,84402,f
10098,84004,t
108641,84004,t
1153668,84004,t
1165696,84004,t
120076,84004,t
1210287,84004,t
1222134,84004,t
124001,84004,t
127964,84004,t
1447050,84004,t
14505,84004,t
1481723,84004,t
15178,84004,t
1527537,84004,t
1570727,84004,t
172302,84004,t
226918,84004,t
279673,84004,t
293603,84004,f
296283,84004,t
34841,84004,t
350464,84004,t
352619,84004,t
38257,84004,t
385282,84004,t
405662,84004,t
437083,84004,t
483835,84004,t
606334,84004,f
615455,84004,t
713606,84004,t
717830,84004,t
722390,84004,t
841007,84004,t
844501,84004,t
848455,84004,t
901366,84004,t
918425,84004,t
1248958,83659,f
1421387,83659,f
16474,83659,f
231831,83659,f
820390,83659,f
103016,81657,f
151113,81657,f
255847,81657,f
74902,81657,t
1717846,81653,f
186503,81653,t
697103,81653,f
1017431,81573,t
132600,81573,t
135028,81573,f
138403,81573,t
16012,81573,t
1694601,81573,t
204238,81573,t
21257,81573,t
295240,81573,t
340573,81573,t
39996,81573,t
510834,81573,t
68026,81573,t
72885,81573,t
816996,81573,t
890675,81573,t
983315,81573,t
132629,76310,t
1447455,76310,f
1457124,76310,t
227149,76310,f
233675,76310,f
278679,76310,t
279482,76310,f
31696,76310,t
3270,76310,f
3347,76310,f
342284,76310,t
355257,76310,f
380177,76310,f
387556,76310,f
392161,76310,t
395778,76310,f
407980,76310,t
420022,76310,f
463291,76310,t
543457,76310,t
547119,76310,t
612183,76310,t
62674,76310,f
645114,76310,t
688410,76310,f
760940,76310,t
771065,76310,f
794094,76310,t
1102367,76309,t
1123858,76309,f
1420190,76309,t
297273,76309,f
304060,76309,t
307405,76309,t
345341,76309,t
381247,76309,t
389313,76309,f
598755,76309,f
796953,76309,f
887992,76309,t
1066258,75242,f
1356652,75242,t
1375654,75242,f
1388920,75242,t
1743326,75242,f
205145,75242,f
212307,75242,f
21527,75242,f
252266,75242,f
302641,75242,t
323007,75242,t
331573,75242,f
350507,75242,t
362035,75242,f
397113,75242,t
442007,75242,f
479647,75242,t
583391,75242,f
645114,75242,f
685234,75242,f
68899,75242,t
711655,75242,t
712499,75242,t
752061,75242,f
868857,75242,t
110858,74757,f
1206960,74757,t
126492,74757,f
165944,74757,f
170677,74757,t
18233,74757,f
188926,74757,f
204033,74757,f
214083,74757,f
234355,74757,f
235171,74757,f
237735,74757,t
243255,74757,f
252987,74757,f
271541,74757,f
304491,74757,f
318135,74757,t
320976,74757,f
349455,74757,f
354778,74757,f
362390,74757,f
384004,74757,f
423322,74757,f
431940,74757,f
45574,74757,t
468674,74757,f
56171,74757,f
593427,74757,t
654430,74757,f
74886,74757,f
788670,74757,f
801413,74757,f
869760,74757,f
958010,74757,f
968192,74757,f
1236091,74679,f
13462,74679,f
1715980,74679,f
191225,74679,f
198488,74679,f
201671,74679,f
241407,74679,f
25305,74679,f
396854,74679,f
400704,74679,f
421738,74679,f
633588,74679,f
70219,74679,f
83752,74679,f
909988,74679,f
934802,74679,f
11019,74437,t
1265591,74437,f
1311668,74437,f
13528,74437,f
1378725,74437,t
1473334,74437,f
149297,74437,f
1594752,74437,t
16253,74437,f
165910,74437,f
178375,74437,f
199052,74437,t
214043,74437,t
218498,74437,f
220104,74437,f
226458,74437,f
252621,74437,f
256495,74437,f
264985,74437,f
282418,74437,f
317591,74437,f
341699,74437,t
381117,74437,t
447730,74437,f
52630,74437,f
54711,74437,t
5889,74437,t
773939,74437,t
84729,74437,t
848060,74437,t
849366,74437,t
95221,74437,f
10986,74410,f
1183778,74410,f
1185734,74410,f
1305953,74410,f
16802,74410,f
187105,74410,f
202116,74410,f
243255,74410,f
264920,74410,f
276955,74410,f
396172,74410,f
4461,74410,f
450623,74410,f
517984,74410,f
542761,74410,f
54727,74410,f
556275,74410,f
70579,74410,f
838463,74410,t
889111,74410,f
98472,74410,f
1066845,74409,t
1236378,74409,f
1239722,74409,f
1253481,74409,f
134926,74409,f
141176,74409,f
14377,74409,f
1447362,74409,f
1611570,74409,f
1713642,74409,t
18506,74409,f
236680,74409,f
239867,74409,t
254520,74409,t
264262,74409,f
301522,74409,t
30914,74409,f
323128,74409,f
328184,74409,f
361541,74409,t
369164,74409,t
392636,74409,t
401384,74409,f
410756,74409,f
419925,74409,t
432924,74409,t
712536,74409,f
744541,74409,t
762969,74409,f
84120,74409,f
922083,74409,f
928395,74409,f
94903,74409,t
113240,74209,f
1155683,74209,t
11615,74209,t
121125,74209,t
133769,74209,f
1378648,74209,t
1464488,74209,f
1533183,74209,t
18703,74209,t
2140,74209,f
228778,74209,f
275719,74209,t
288661,74209,f
304823,74209,t
339631,74209,f
370159,74209,t
514726,74209,t
692859,74209,t
698809,74209,f
69963,74209,t
79780,74209,f
89775,74209,f
899347,74209,f
900647,74209,t
1008502,74208,f
11557,74208,f
1389408,74208,f
163773,74208,f
173605,74208,f
244276,74208,t
249436,74208,f
269507,74208,f
276775,74208,f
302401,74208,f
302601,74208,f
353509,74208,f
387826,74208,f
503740,74208,f
517773,74208,f
53308,74208,f
566787,74208,f
101611,74112,f
125438,74112,f
154753,74112,f
158363,74112,t
1719362,74112,t
303620,74112,t
357426,74112,t
428746,74112,t
429104,74112,t
435455,74112,f
57152,74112,t
62565,74112,t
798393,74112,f
102065,74044,f
106141,74044,f
1099394,74044,f
1126041,74044,f
1171512,74044,f
1245229,74044,f
1460664,74044,f
1535010,74044,f
1540274,74044,f
157201,74044,f
1682736,74044,f
1730667,74044,t
182249,74044,f
202898,74044,f
282877,74044,f
291526,74044,f
302836,74044,f
339819,74044,f
350082,74044,f
356358,74044,f
376956,74044,f
462946,74044,f
554837,74044,t
692426,74044,f
748565,74044,f
854973,74044,f
948995,74044,f
275830,73664,f
867887,73664,f
1003400,73630,t
1056921,73630,f
1138208,73630,f
1280272,73630,t
1304634,73630,t
1353539,73630,f
1475725,73630,t
1579468,73630,t
163244,73630,t
16420,73630,f
167884,73630,t
177769,73630,t
187143,73630,t
249384,73630,t
250075,73630,f
250263,73630,f
268101,73630,f
269507,73630,f
341241,73630,t
359456,73630,f
364071,73630,t
368422,73630,t
378722,73630,t
402264,73630,t
529684,73630,t
5370,73630,t
58881,73630,t
69164,73630,t
695566,73630,t
892567,73630,f
92870,73630,f
954296,73630,t
1221028,73629,f
213294,73629,f
248502,73629,f
271772,73629,f
317641,73629,f
339093,73629,f
446521,73629,f
526289,73629,f
594886,73629,f
631908,73629,f
653539,73629,f
71149,73629,f
1577644,73452,f
427090,73452,f
60311,73452,t
959855,73452,t
120952,73362,t
1257950,73362,f
1342009,73362,t
1456523,73362,f
153651,73362,t
1557130,73362,f
162061,73362,t
1690018,73362,t
20201,73362,t
2791,73362,t
305152,73362,f
336305,73362,t
355281,73362,t
373720,73362,t
381642,73362,t
39708,73362,t
647258,73362,t
733403,73362,t
850601,73362,t
536040,72963,t
1098174,72962,t
1212594,72962,t
1697779,72962,t
195981,72962,t
292859,72962,t
301688,72962,t
688030,72962,t
1222044,72936,t
130874,72936,t
1421409,72936,t
1549735,72936,t
1756835,72936,f
1815398,72936,f
541690,72936,t
60593,72936,t
825484,72936,t
105009,72934,f
11185,72934,f
11638,72934,t
1355029,72934,f
141580,72934,f
1423752,72934,f
1530761,72934,t
15938,72934,t
160866,72934,f
167457,72934,f
17032,72934,t
18692,72934,f
266761,72934,f
278103,72934,t
295995,72934,f
342718,72934,t
387064,72934,t
429587,72934,t
448881,72934,t
470768,72934,f
513277,72934,t
530877,72934,t
591474,72934,f
5968,72934,f
602843,72934,t
632183,72934,t
699542,72934,f
714292,72934,f
79742,72934,f
926466,72934,t
94569,72934,f
94810,72934,f
289336,43750,f
463415,43750,t
637434,43750,t
375041,33261,t
110170,84498,t
113859,84498,t
163244,84498,t
170143,84498,t
18232,84498,t
189847,84498,t
201407,84498,t
204415,84498,t
217543,84498,t
227869,84498,t
230220,84498,t
235403,84498,t
243387,84498,t
247508,84498,t
270666,84498,t
280134,84498,t
309423,84498,t
328444,84498,t
330683,84498,t
354007,84498,t
360213,84498,t
366292,84498,t
380698,84498,t
463415,84498,t
515866,84498,f
536234,84498,t
539154,84498,t
55552,84498,t
66596,84498,t
88546,84498,t
966280,84498,t
126455,77737,f
1366634,77737,f
144693,77737,f
200688,77737,f
200934,77737,f
212829,77737,f
214307,77737,f
219108,77737,f
254104,77737,f
263559,77737,f
266911,77737,f
368239,77737,f
37834,77737,f
447268,77737,f
